employee_id,department,job_role,monthly_income,years_at_company,attrition_probability,attrition_risk_level,engagement_score,current_skills_count,missing_skills_count,career_readiness_pct,missing_skills,recommended_learning_plan
1860,Research & Development,Laboratory Technician,3968,0,0.185,LOW,87.5,9,11,45.0,Active Learning|Critical Thinking|Database software|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Science|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1862,Sales,Sales Executive,9907,2,0.7764,HIGH,62.5,9,10,47.37,Active Listening|Adobe Illustrator|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Salesforce software|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1863,Sales,Sales Executive,13225,19,0.106,LOW,62.5,12,7,63.16,Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Autodesk AutoCAD|Critical Thinking|Microsoft PowerPoint|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1864,Sales,Sales Representative,3540,9,0.1631,LOW,68.75,9,10,47.37,Active Learning|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Reading Comprehension|Salesforce software|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1865,Human Resources,Human Resources,2804,1,0.4914,MEDIUM,75.0,8,12,40.0,Active Listening|Adobe Illustrator|Adobe Photoshop|Learning Strategies|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Speaking|Workday software|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1866,Research & Development,Manager,19392,16,0.1032,LOW,62.5,12,8,60.0,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Apple macOS|Critical Thinking|Microsoft Office software|Monitoring,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1867,Research & Development,Research Director,19665,22,0.0862,LOW,75.0,15,7,68.18,Active Learning|ESRI ArcGIS software|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Microsoft Visio|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1868,Research & Development,Research Scientist,2439,1,0.9098,HIGH,75.0,9,13,40.91,Amazon Web Services AWS software|Ansible software|Apache Hadoop|Apache Spark|C++|Docker|GitHub|Go|Mathematics|Monitoring|Science|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1869,Sales,Sales Executive,7314,8,0.4351,MEDIUM,68.75,10,9,52.63,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1870,Research & Development,Research Scientist,4774,7,0.0893,LOW,68.75,10,12,45.45,Amazon Web Services AWS software|Ansible software|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C|C++|Learning Strategies|Reading Comprehension|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1871,Research & Development,Research Scientist,3902,2,0.1233,LOW,81.25,10,12,45.45,Active Listening|Apache Hadoop|Apache Spark|Bash|C++|Critical Thinking|Git|GitHub|Learning Strategies|Reading Comprehension|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1873,Research & Development,Research Scientist,2662,5,0.101,LOW,62.5,13,9,59.09,Apache Spark|Bash|Critical Thinking|Docker|Git|Go|Learning Strategies|Mathematics|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1875,Sales,Sales Representative,2856,1,0.3554,MEDIUM,68.75,7,12,36.84,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Microsoft PowerPoint|Monitoring|Salesforce software|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1876,Sales,Sales Representative,1081,1,0.8417,HIGH,75.0,7,12,36.84,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Salesforce software,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1878,Research & Development,Research Scientist,2472,1,0.8557,HIGH,62.5,9,13,40.91,Active Listening|Apache Kafka|Apache Spark|Docker|Git|GitHub|Go|Learning Strategies|Mathematics|Reading Comprehension|Science|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1880,Sales,Sales Executive,5673,10,0.2425,LOW,50.0,9,10,47.37,Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software,Critical Thinking & Complex Decision Making (C-SOFT-01)
1881,Research & Development,Laboratory Technician,4197,10,0.2145,LOW,56.25,10,10,50.0,Active Learning|Active Listening|Commercial plate reader software|Critical Thinking|Data entry software|Microsoft Excel|Microsoft Word|Science|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1882,Sales,Sales Executive,9713,5,0.2022,LOW,87.5,9,10,47.37,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Monitoring,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1883,Research & Development,Laboratory Technician,2062,3,0.2149,LOW,62.5,10,10,50.0,Billing software|Data entry software|Database software|Google Docs|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|SAP software|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1885,Research & Development,Research Scientist,4284,5,0.1309,LOW,68.75,12,10,54.55,Active Learning|Active Listening|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Bash|C|C++|GitHub|Reading Comprehension,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1886,Research & Development,Manufacturing Director,4788,3,0.2536,LOW,75.0,8,12,40.0,Active Learning|Active Listening|Adobe Acrobat|Adobe Photoshop|Apple macOS|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Microsoft Office software|Microsoft PowerPoint|Monitoring|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1888,Research & Development,Manufacturing Director,5906,9,0.0914,LOW,75.0,10,10,50.0,Active Learning|Amazon Web Services AWS software|Apache Hadoop|Apple macOS|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Microsoft Office software|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1890,Human Resources,Human Resources,3886,10,0.0842,LOW,75.0,10,10,50.0,Adobe InDesign|Adobe Photoshop|Learning Strategies|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1892,Research & Development,Manager,16823,19,0.0726,LOW,37.5,12,8,60.0,Adobe Creative Cloud software|Amazon Web Services AWS software|Apple macOS|Atlassian JIRA|Microsoft Office software|Microsoft PowerPoint|Monitoring|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1893,Research & Development,Research Scientist,2933,1,0.6012,MEDIUM,62.5,9,13,40.91,Active Learning|Active Listening|Ansible software|Apache Kafka|Apache Spark|C++|Critical Thinking|Docker|Go|Learning Strategies|Monitoring|Science|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1898,Sales,Sales Executive,6500,8,0.1808,LOW,62.5,9,10,47.37,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1900,Research & Development,Manager,17174,22,0.113,LOW,81.25,13,7,65.0,Active Listening|Adobe Creative Cloud software|Amazon Web Services AWS software|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Learning Strategies,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1903,Research & Development,Healthcare Representative,5033,2,0.1378,LOW,68.75,9,10,47.37,Apache Hadoop|Google Workspace software|HubSpot software|IBM SPSS Statistics|Linux|Microsoft Office software|Reading Comprehension|Salesforce software|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1905,Research & Development,Research Scientist,2307,5,0.8123,HIGH,50.0,10,12,45.45,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Apache Kafka|Apache Spark|C|Critical Thinking|Docker|Learning Strategies|Mathematics|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1907,Research & Development,Laboratory Technician,2587,4,0.5358,MEDIUM,75.0,9,11,45.0,Active Learning|Active Listening|Data entry software|Google Docs|MEDITECH software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|SAP software|Science,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1908,Sales,Sales Executive,5507,4,0.2679,LOW,62.5,10,9,52.63,Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Reading Comprehension|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1909,Sales,Sales Executive,4393,5,0.1596,LOW,68.75,10,9,52.63,Active Learning|Adobe Illustrator|Apple macOS|Microsoft Excel|Microsoft Office software|Monitoring|Reading Comprehension|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1911,Research & Development,Research Director,13348,13,0.0766,LOW,56.25,13,9,59.09,Active Learning|Active Listening|Critical Thinking|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft Visio|Reading Comprehension|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02) + Critical Thinking & Complex Decision Making (C-SOFT-01)
1912,Sales,Sales Executive,6583,5,0.229,LOW,87.5,9,10,47.37,Active Learning|Active Listening|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Microsoft PowerPoint|Reading Comprehension|Salesforce software|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1915,Sales,Sales Executive,8103,4,0.2478,LOW,81.25,9,10,47.37,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Microsoft Office software|Monitoring|Salesforce software|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1916,Research & Development,Laboratory Technician,3978,2,0.2243,LOW,62.5,8,12,40.0,Active Listening|Billing software|Critical Thinking|Data entry software|Database software|Google Docs|MEDITECH software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02) + Critical Thinking & Complex Decision Making (C-SOFT-01)
1918,Research & Development,Laboratory Technician,2544,7,0.1296,LOW,75.0,9,11,45.0,Active Listening|Billing software|Critical Thinking|Data entry software|MEDITECH software|Microsoft PowerPoint|Reading Comprehension|SAP software|Science|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02) + Critical Thinking & Complex Decision Making (C-SOFT-01)
1922,Research & Development,Healthcare Representative,5399,4,0.1141,LOW,68.75,10,9,52.63,Amazon Web Services AWS software|Apache Hadoop|Google Workspace software|Intuit QuickBooks|Linux|Microsoft Office software|Microsoft Outlook|Salesforce software|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1924,Sales,Sales Executive,5487,10,0.2036,LOW,62.5,9,10,47.37,Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Speaking|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1927,Sales,Sales Executive,6834,7,0.2072,LOW,75.0,9,10,47.37,Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1928,Sales,Sales Representative,1091,1,0.8633,HIGH,75.0,7,12,36.84,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1929,Sales,Sales Executive,5736,3,0.2852,LOW,50.0,9,10,47.37,Active Learning|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft Office software|Reading Comprehension|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1931,Research & Development,Research Scientist,2226,5,0.1299,LOW,62.5,10,12,45.45,Active Learning|Active Listening|Apache Hadoop|Bash|C++|Docker|GitHub|Go|Learning Strategies|Mathematics|Reading Comprehension|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1932,Research & Development,Research Scientist,5747,15,0.1579,LOW,68.75,12,10,54.55,Active Learning|Active Listening|Ansible software|Apache Hadoop|C++|Critical Thinking|Git|Go|Learning Strategies|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1933,Sales,Sales Executive,9854,2,0.716,HIGH,87.5,8,11,42.11,Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring,Critical Thinking & Complex Decision Making (C-SOFT-01)
1934,Research & Development,Research Scientist,5467,8,0.0994,LOW,68.75,12,10,54.55,Amazon Web Services AWS software|Apache Hadoop|C|Critical Thinking|Docker|GitHub|Go|Mathematics|Science|Writing,Applied Machine Learning & Deep Learning (C-TECH-03)
1935,Sales,Sales Executive,5380,0,0.2065,LOW,62.5,8,11,42.11,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Apple macOS|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1936,Research & Development,Manufacturing Director,5151,10,0.1417,LOW,56.25,10,10,50.0,Active Learning|Active Listening|Adobe Photoshop|Amazon Web Services AWS software|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Monitoring,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1937,Research & Development,Research Scientist,2133,20,0.1067,LOW,68.75,13,9,59.09,Active Learning|Apache Spark|Bash|C++|Critical Thinking|GitHub|Monitoring|Science|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1938,Sales,Manager,17875,1,0.1309,LOW,87.5,14,6,70.0,Active Learning|Atlassian JIRA|Critical Thinking|Microsoft PowerPoint|Monitoring|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1939,Research & Development,Research Scientist,2432,4,0.7961,HIGH,56.25,10,12,45.45,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Apache Spark|C|GitHub|Go|Learning Strategies|Monitoring|Reading Comprehension|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1940,Research & Development,Research Scientist,4771,5,0.0841,LOW,81.25,11,11,50.0,Amazon Web Services AWS software|Ansible software|Bash|C++|Critical Thinking|Git|GitHub|Go|Monitoring|Science|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
1941,Research & Development,Research Director,19161,5,0.0717,LOW,81.25,15,7,68.18,Adobe Acrobat|ESRI ArcGIS software|Microsoft Access|Microsoft Outlook|Microsoft PowerPoint|Microsoft SharePoint|Microsoft Visio,Critical Thinking & Complex Decision Making (C-SOFT-01)
1943,Sales,Sales Executive,5087,0,0.1663,LOW,75.0,10,9,52.63,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Microsoft Office software|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1944,Human Resources,Human Resources,2863,1,0.8898,HIGH,37.5,8,12,40.0,Active Learning|Active Listening|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Monitoring|Oracle HRIS|Reading Comprehension|Workday software,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1945,Sales,Sales Executive,5561,5,0.1444,LOW,62.5,8,11,42.11,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Apple macOS|Microsoft Excel|Microsoft PowerPoint|Monitoring|Speaking|Writing,Executive Communication & Stakeholder Alignment (C-SOFT-02)
1947,Research & Development,Research Scientist,2144,5,0.0855,LOW,75.0,10,12,45.45,Active Learning|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Bash|C|C++|Critical Thinking|GitHub|Go|Reading Comprehension|Writing,Critical Thinking & Complex Decision Making (C-SOFT-01)
1948,Research & Development,Research Scientist,3065,4,0.3646,MEDIUM,68.75,9,13,40.91,Active Learning|Ansible software|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C|Critical Thinking|Git|GitHub|Monitoring|Science|Speaking,Critical Thinking & Complex Decision Making (C-SOFT-01)
